dataset_index,smiles,MolWt,MolLogP,TPSA,NumRotatableBonds,AromaticAtomFraction,HeavyAtomCount,NumRings,NumAromaticRings,NumAliphaticRings,NumHeteroatoms,FractionCSP3,NumHDonors,NumHAcceptors
915,CC(=O)Nc1ccc(O)cc1,151.165000,1.350600,49.330000,1.000000,0.545455,11.000000,1.000000,1.000000,0.000000,3.000000,0.125000,2.000000,2.000000
916,c2ccc1[nH]ncc1c2 ,118.139000,1.562900,28.680000,0.000000,1.000000,9.000000,2.000000,2.000000,0.000000,2.000000,0.000000,1.000000,1.000000
917,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,434.504000,2.418800,93.060000,2.000000,0.000000,31.000000,5.000000,0.000000,5.000000,7.000000,0.750000,2.000000,6.000000
918,Nc2nc1[nH]cnc1c(=O)[nH]2 ,151.129000,-0.771600,100.450000,0.000000,0.818182,11.000000,2.000000,2.000000,0.000000,6.000000,0.000000,3.000000,4.000000
919,COC(=O)C,74.079000,0.179300,26.300000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,2.000000,0.666667,0.000000,2.000000
920,CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,290.447000,3.959100,37.300000,0.000000,0.000000,21.000000,4.000000,0.000000,4.000000,2.000000,0.947368,1.000000,2.000000
921,CCCC(O)C=C,100.161000,1.333400,20.230000,3.000000,0.000000,7.000000,0.000000,0.000000,0.000000,1.000000,0.666667,1.000000,1.000000
925,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,313.361000,1.628800,81.590000,4.000000,0.521739,23.000000,3.000000,2.000000,1.000000,7.000000,0.312500,2.000000,6.000000
926,CCCC(C)(C)O,102.177000,1.557400,20.230000,2.000000,0.000000,7.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000
927,Nc1nc(=O)[nH]cc1F,129.094000,-0.508800,71.770000,0.000000,0.666667,9.000000,1.000000,1.000000,0.000000,5.000000,0.000000,2.000000,3.000000
930,Cc1c(C)c(C)c(C)c(C)c1C,162.276000,3.537120,0.000000,0.000000,0.500000,12.000000,1.000000,1.000000,0.000000,0.000000,0.500000,0.000000,0.000000
933,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,291.265000,3.271100,70.830000,7.000000,0.333333,18.000000,1.000000,1.000000,0.000000,8.000000,0.400000,0.000000,6.000000
934,C,16.043000,0.636100,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
935,c2ccc1NCCc1c2 ,119.167000,1.654600,12.030000,0.000000,0.666667,9.000000,2.000000,1.000000,1.000000,1.000000,0.250000,1.000000,1.000000
936,O=N(=O)c1cccc2ccccc12,173.171000,2.748000,43.140000,1.000000,0.769231,13.000000,2.000000,2.000000,0.000000,3.000000,0.000000,0.000000,2.000000
938,Nc1nc(O)nc2nc[nH]c12 ,151.129000,-0.359300,100.710000,0.000000,0.818182,11.000000,2.000000,2.000000,0.000000,6.000000,0.000000,3.000000,5.000000
939,OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,527.414000,7.183700,70.670000,6.000000,0.800000,35.000000,5.000000,5.000000,0.000000,5.000000,0.100000,2.000000,4.000000
940,CN(=O)=O,61.040000,-0.107100,43.140000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,2.000000
943,c2ccc1[nH]ccc1c2,117.151000,2.167900,15.790000,0.000000,1.000000,9.000000,2.000000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000
946,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,354.815000,2.562140,109.490000,3.000000,0.521739,23.000000,2.000000,2.000000,0.000000,8.000000,0.133333,3.000000,4.000000
947,CCC1CCCCC1,112.216000,2.976700,0.000000,1.000000,0.000000,8.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
948,CCCCCCCC(=O)C,142.242000,2.935900,17.070000,6.000000,0.000000,10.000000,0.000000,0.000000,0.000000,1.000000,0.888889,0.000000,1.000000
949,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,295.298000,2.972200,84.080000,3.000000,0.681818,22.000000,3.000000,3.000000,0.000000,6.000000,0.062500,2.000000,4.000000
951,CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,288.738000,2.878000,49.330000,1.000000,0.600000,20.000000,3.000000,2.000000,1.000000,6.000000,0.214286,0.000000,4.000000
952,CNC(=O)Oc1cccc2ccccc12,201.225000,2.558000,38.330000,1.000000,0.666667,15.000000,2.000000,2.000000,0.000000,3.000000,0.083333,1.000000,2.000000
954,Cc1cncc(C)c1,107.156000,1.698440,12.890000,0.000000,0.750000,8.000000,1.000000,1.000000,0.000000,1.000000,0.285714,0.000000,1.000000
955,C1C=CCC=C1,80.130000,1.892600,0.000000,0.000000,0.000000,6.000000,1.000000,0.000000,1.000000,0.000000,0.333333,0.000000,0.000000
956,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,329.380000,2.632000,65.070000,8.000000,0.000000,19.000000,0.000000,0.000000,0.000000,9.000000,0.800000,0.000000,7.000000
959,CCCC=C(CC)C=O,126.199000,2.321800,17.070000,4.000000,0.000000,9.000000,0.000000,0.000000,0.000000,1.000000,0.625000,0.000000,1.000000
960,CCOP(=S)(OCC)SCCSCC,274.413000,3.770200,18.460000,9.000000,0.000000,14.000000,0.000000,0.000000,0.000000,6.000000,1.000000,0.000000,5.000000
961,CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,344.495000,4.840100,43.370000,1.000000,0.000000,25.000000,4.000000,0.000000,4.000000,3.000000,0.818182,0.000000,3.000000
962,Clc1ccc(cc1)c2c(Cl)cccc2Cl ,257.547000,5.313800,0.000000,1.000000,0.800000,15.000000,2.000000,2.000000,0.000000,3.000000,0.000000,0.000000,0.000000
963,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,310.687000,3.580100,58.200000,2.000000,0.571429,21.000000,2.000000,2.000000,0.000000,7.000000,0.000000,2.000000,2.000000
964,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,289.545000,5.144700,29.460000,2.000000,0.705882,17.000000,2.000000,2.000000,0.000000,5.000000,0.000000,1.000000,2.000000
966,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,346.467000,2.666700,74.600000,2.000000,0.000000,25.000000,4.000000,0.000000,4.000000,4.000000,0.809524,2.000000,4.000000
968,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,390.564000,6.721200,52.600000,16.000000,0.214286,28.000000,1.000000,1.000000,0.000000,4.000000,0.666667,0.000000,4.000000
970,Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,291.992000,5.967200,0.000000,1.000000,0.750000,16.000000,2.000000,2.000000,0.000000,4.000000,0.000000,0.000000,0.000000
975,CCCCCCCCCCCCCCCC,226.448000,6.487600,0.000000,13.000000,0.000000,16.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
976,CC12CCC(CC1)C(C)(C)O2,154.253000,2.744100,9.230000,0.000000,0.000000,11.000000,3.000000,0.000000,3.000000,1.000000,1.000000,0.000000,1.000000
977,Cc2cccc3sc1nncn1c23 ,189.243000,2.252420,30.190000,0.000000,0.923077,13.000000,3.000000,3.000000,0.000000,4.000000,0.111111,0.000000,3.000000
979,CCCCCCCCC(=O)OC,172.268000,2.910000,26.300000,7.000000,0.000000,12.000000,0.000000,0.000000,0.000000,2.000000,0.900000,0.000000,2.000000
980,Fc1ccc(F)cc1,114.094000,1.964800,0.000000,0.000000,0.750000,8.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000
981,O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,258.233000,0.087800,83.550000,1.000000,0.315789,19.000000,3.000000,1.000000,2.000000,6.000000,0.230769,1.000000,4.000000
982,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,335.282000,4.148200,89.520000,7.000000,0.260870,23.000000,1.000000,1.000000,0.000000,10.000000,0.538462,0.000000,5.000000
984,O=C2NC(=O)C1(CCCC1)C(=O)N2,182.179000,-0.087200,75.270000,0.000000,0.000000,13.000000,2.000000,0.000000,2.000000,5.000000,0.625000,2.000000,3.000000
985,c1c(NC(=O)OC(C)C(=O)NCC)cccc1,236.271000,1.759700,67.430000,4.000000,0.352941,17.000000,1.000000,1.000000,0.000000,5.000000,0.333333,2.000000,3.000000
986,CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,350.458000,5.760500,35.530000,6.000000,0.461538,26.000000,3.000000,2.000000,1.000000,3.000000,0.347826,0.000000,3.000000
987,CN(C)C(=O)NC1CCCCCCC1,198.310000,2.370500,32.340000,1.000000,0.000000,14.000000,1.000000,0.000000,1.000000,3.000000,0.909091,1.000000,1.000000
990,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,290.323000,2.572400,85.250000,4.000000,0.428571,21.000000,2.000000,2.000000,0.000000,7.000000,0.357143,2.000000,4.000000
991,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,231.299000,1.550420,30.170000,2.000000,0.647059,17.000000,2.000000,2.000000,0.000000,4.000000,0.307692,0.000000,2.000000
993,Cc1ccc(cc1)N(=O)=O,137.138000,1.903220,43.140000,1.000000,0.600000,10.000000,1.000000,1.000000,0.000000,3.000000,0.142857,0.000000,2.000000
995,CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,314.425000,2.607400,57.530000,0.000000,0.000000,23.000000,4.000000,0.000000,4.000000,3.000000,0.750000,2.000000,3.000000
996,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,428.120000,4.399100,46.530000,4.000000,0.545455,22.000000,2.000000,2.000000,0.000000,5.000000,0.235294,1.000000,3.000000
997,Nc2cnn(c1ccccc1)c(=O)c2Cl,221.647000,1.468100,60.910000,1.000000,0.800000,15.000000,2.000000,2.000000,0.000000,5.000000,0.000000,1.000000,3.000000
1001,CN(C)c1ccccc1,121.183000,1.752600,3.240000,1.000000,0.666667,9.000000,1.000000,1.000000,0.000000,1.000000,0.250000,0.000000,1.000000
1002,C1CCC2CCCCC2C1,138.254000,3.366800,0.000000,0.000000,0.000000,10.000000,2.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000
1003,CCCCS,90.191000,1.716300,0.000000,2.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000
1004,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,252.316000,5.737200,0.000000,0.000000,1.000000,20.000000,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1008,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,410.457000,1.843700,94.830000,2.000000,0.000000,29.000000,4.000000,0.000000,4.000000,7.000000,0.727273,3.000000,5.000000
1010,CCNc1nc(NC(C)(C)C)nc(OC)n1,225.296000,1.522400,71.960000,4.000000,0.375000,16.000000,1.000000,1.000000,0.000000,6.000000,0.700000,2.000000,6.000000
1013,CNC(=O)Oc1ccccc1C(C)C,193.246000,2.528200,38.330000,2.000000,0.428571,14.000000,1.000000,1.000000,0.000000,3.000000,0.363636,1.000000,2.000000
1014,O=C1NCCN1c2ncc(s2)N(=O)=O,214.206000,0.580900,88.370000,2.000000,0.357143,14.000000,2.000000,1.000000,1.000000,8.000000,0.333333,1.000000,5.000000
1015,C1c2ccccc2c3ccc4ccccc4c13,216.283000,4.411000,0.000000,0.000000,0.941176,17.000000,4.000000,3.000000,1.000000,0.000000,0.058824,0.000000,0.000000
1016,COc1ccccc1Cl,142.585000,2.348600,9.230000,1.000000,0.666667,9.000000,1.000000,1.000000,0.000000,2.000000,0.142857,0.000000,1.000000
1017,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,366.000000,4.652000,27.690000,4.000000,0.375000,16.000000,1.000000,1.000000,0.000000,8.000000,0.250000,0.000000,4.000000
1018,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,332.570000,2.826000,63.240000,3.000000,0.300000,20.000000,2.000000,1.000000,1.000000,7.000000,0.153846,1.000000,3.000000
1019,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,320.046000,5.929000,0.000000,3.000000,0.666667,18.000000,2.000000,2.000000,0.000000,4.000000,0.142857,0.000000,0.000000
1020,COC(=O)C=C,86.090000,0.345400,26.300000,1.000000,0.000000,6.000000,0.000000,0.000000,0.000000,2.000000,0.250000,0.000000,2.000000
1021,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,290.750000,4.225800,41.570000,3.000000,0.600000,20.000000,2.000000,2.000000,0.000000,5.000000,0.133333,1.000000,2.000000
1022,N(=Nc1ccccc1)c2ccccc2,182.226000,4.102000,24.720000,2.000000,0.857143,14.000000,2.000000,2.000000,0.000000,2.000000,0.000000,0.000000,2.000000
1023,CC(C)c1ccc(C)cc1,134.222000,3.118420,0.000000,1.000000,0.600000,10.000000,1.000000,1.000000,0.000000,0.000000,0.400000,0.000000,0.000000
1024,Oc1c(Cl)cccc1Cl,163.003000,2.699000,20.230000,0.000000,0.666667,9.000000,1.000000,1.000000,0.000000,3.000000,0.000000,1.000000,1.000000
1025,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,342.297000,-5.395600,189.530000,5.000000,0.000000,23.000000,2.000000,0.000000,2.000000,11.000000,1.000000,8.000000,11.000000
1026,OC1C(O)C(O)C(O)C(O)C1O,180.156000,-3.834600,121.380000,0.000000,0.000000,12.000000,1.000000,0.000000,1.000000,6.000000,1.000000,6.000000,6.000000
1027,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,254.246000,-2.213100,102.280000,3.000000,0.500000,18.000000,2.000000,2.000000,0.000000,8.000000,0.500000,2.000000,5.000000
1032,Oc1c(Cl)cc(Cl)cc1Cl,197.448000,3.352400,20.230000,0.000000,0.600000,10.000000,1.000000,1.000000,0.000000,4.000000,0.000000,1.000000,1.000000
1033,CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,346.365000,1.776800,149.680000,8.000000,0.260870,23.000000,1.000000,1.000000,0.000000,11.000000,0.500000,1.000000,7.000000
1034,C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,255.292000,3.207100,20.310000,2.000000,0.631579,19.000000,3.000000,2.000000,1.000000,3.000000,0.187500,0.000000,1.000000
1035,CC(C)C(=O)C(C)C,114.188000,1.867500,17.070000,2.000000,0.000000,8.000000,0.000000,0.000000,0.000000,1.000000,0.857143,0.000000,1.000000
1037,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),262.261000,1.552800,75.990000,1.000000,0.000000,19.000000,3.000000,0.000000,3.000000,5.000000,0.357143,2.000000,5.000000
1038,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,194.194000,-1.029300,61.820000,0.000000,0.642857,14.000000,2.000000,2.000000,0.000000,6.000000,0.375000,0.000000,3.000000
1039,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,416.583000,4.852300,60.440000,1.000000,0.000000,29.000000,5.000000,0.000000,5.000000,5.000000,0.791667,0.000000,5.000000
1040,Cc1ccc(O)cc1C,122.167000,2.009040,20.230000,0.000000,0.666667,9.000000,1.000000,1.000000,0.000000,1.000000,0.250000,1.000000,1.000000
1041,O(c1ccccc1)c2ccccc2,170.211000,3.478900,9.230000,2.000000,0.923077,13.000000,2.000000,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000
1042,Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,360.882000,7.274000,0.000000,1.000000,0.666667,18.000000,2.000000,2.000000,0.000000,6.000000,0.000000,0.000000,0.000000
1045,CNC(=O)Oc1cc(C)cc(C)c1,179.219000,2.021640,38.330000,1.000000,0.461538,13.000000,1.000000,1.000000,0.000000,3.000000,0.300000,1.000000,2.000000
1046,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,409.782000,5.682800,0.000000,0.000000,0.000000,18.000000,3.000000,0.000000,3.000000,8.000000,0.800000,0.000000,0.000000
1048,NC(=O)c1ccccc1,121.139000,0.785500,43.090000,1.000000,0.666667,9.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000
1051,CCCCC(O)CC,116.204000,1.947500,20.230000,4.000000,0.000000,8.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000
1052,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,268.320000,2.817140,58.120000,1.000000,0.600000,20.000000,3.000000,2.000000,1.000000,5.000000,0.266667,1.000000,4.000000
1054,Cc1cccc2c1ccc3ccccc32,192.261000,4.301420,0.000000,0.000000,0.933333,15.000000,3.000000,3.000000,0.000000,0.000000,0.066667,0.000000,0.000000
1057,Cc1ccccc1,92.141000,1.995020,0.000000,0.000000,0.857143,7.000000,1.000000,1.000000,0.000000,0.000000,0.142857,0.000000,0.000000
1059,C1CCC=CCC1,96.173000,2.506700,0.000000,0.000000,0.000000,7.000000,1.000000,0.000000,1.000000,0.000000,0.714286,0.000000,0.000000
1061,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,352.770000,2.810300,71.060000,3.000000,0.250000,24.000000,3.000000,1.000000,2.000000,7.000000,0.411765,0.000000,6.000000
1067,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,434.504000,2.466500,100.900000,3.000000,0.000000,31.000000,4.000000,0.000000,4.000000,7.000000,0.708333,2.000000,6.000000
1070,CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,376.468000,2.923300,74.600000,1.000000,0.000000,27.000000,4.000000,0.000000,4.000000,5.000000,0.727273,2.000000,4.000000
1071,ClC(Cl)C(Cl)(Cl)Cl,202.295000,3.160300,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,5.000000,1.000000,0.000000,0.000000
1072,CCOC(=O)c1ccccc1C(=O)OCC,222.240000,2.040000,52.600000,4.000000,0.375000,16.000000,1.000000,1.000000,0.000000,4.000000,0.333333,0.000000,4.000000
1075,ICI,267.835000,1.813900,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000
1077,CCCCCOC(=O)C,130.187000,1.739700,26.300000,4.000000,0.000000,9.000000,0.000000,0.000000,0.000000,2.000000,0.857143,0.000000,2.000000
1078,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,231.893000,4.005800,20.230000,0.000000,0.545455,11.000000,1.000000,1.000000,0.000000,5.000000,0.000000,1.000000,1.000000
1081,CC=CC=O,70.091000,0.761400,17.070000,1.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,0.250000,0.000000,1.000000
1082,CN(C)C(=O)N(C)C ,116.164000,0.229600,23.550000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,3.000000,0.800000,0.000000,1.000000
1084,CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,340.463000,4.063300,43.370000,1.000000,0.000000,25.000000,4.000000,0.000000,4.000000,3.000000,0.727273,0.000000,3.000000
1085,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,299.288000,2.580100,55.840000,5.000000,0.315789,19.000000,2.000000,1.000000,1.000000,7.000000,0.333333,0.000000,5.000000
1088,ClCC,64.515000,1.245100,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000
1089,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,310.297000,2.523340,75.270000,3.000000,0.300000,20.000000,1.000000,1.000000,0.000000,9.000000,0.363636,2.000000,3.000000
1090,O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,285.343000,2.997200,38.770000,3.000000,0.285714,21.000000,3.000000,1.000000,2.000000,4.000000,0.352941,0.000000,3.000000
1092,CNC(=O)ON=C(CSC)C(C)(C)C ,218.322000,2.107500,50.690000,3.000000,0.000000,14.000000,0.000000,0.000000,0.000000,5.000000,0.777778,1.000000,4.000000
1093,O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,224.260000,1.083100,75.270000,0.000000,0.000000,16.000000,2.000000,0.000000,2.000000,5.000000,0.727273,2.000000,3.000000
1095,Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,288.255000,2.215500,107.220000,1.000000,0.571429,21.000000,3.000000,2.000000,1.000000,6.000000,0.133333,4.000000,6.000000
1096,O=C(c1ccccc1)c2ccccc2,182.222000,2.917600,17.070000,2.000000,0.857143,14.000000,2.000000,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000
1097,CCCCCCCCCCCCCCCCCCCC,282.556000,8.048000,0.000000,17.000000,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1099,CCC(CC)CO,102.177000,1.414900,20.230000,3.000000,0.000000,7.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000
1101,Cl\C=C/Cl,96.944000,1.935200,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000
1102,CC1CCCC1,84.162000,2.196500,0.000000,0.000000,0.000000,6.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000
1104,O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,254.289000,2.959520,55.560000,0.000000,0.631579,19.000000,3.000000,2.000000,1.000000,4.000000,0.133333,1.000000,3.000000
1106,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,293.754000,3.124300,57.010000,4.000000,0.550000,20.000000,2.000000,2.000000,0.000000,6.000000,0.357143,0.000000,4.000000
1107,Cc1cc(no1)C(=O)NNCc2ccccc2,231.255000,1.417620,67.160000,4.000000,0.647059,17.000000,2.000000,2.000000,0.000000,5.000000,0.166667,2.000000,4.000000
1109,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,269.127000,3.995400,40.460000,2.000000,0.705882,17.000000,2.000000,2.000000,0.000000,4.000000,0.076923,2.000000,2.000000
1110,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,300.314000,3.865900,76.660000,4.000000,0.545455,22.000000,2.000000,2.000000,0.000000,6.000000,0.125000,2.000000,4.000000
1115,O=C1NC(=O)C(=O)N1 ,114.060000,-1.647600,75.270000,0.000000,0.000000,8.000000,1.000000,0.000000,1.000000,5.000000,0.000000,2.000000,3.000000
1116,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,466.479000,5.630000,55.380000,10.000000,0.444444,27.000000,2.000000,2.000000,0.000000,11.000000,0.250000,0.000000,9.000000
1117,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,338.772000,0.924200,109.490000,2.000000,0.545455,22.000000,3.000000,2.000000,1.000000,8.000000,0.071429,3.000000,4.000000
1118,CC(C)COC(=O)C,116.160000,1.205500,26.300000,2.000000,0.000000,8.000000,0.000000,0.000000,0.000000,2.000000,0.833333,0.000000,2.000000
1120,Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ,395.327000,7.927400,0.000000,1.000000,0.631579,19.000000,2.000000,2.000000,0.000000,7.000000,0.000000,0.000000,0.000000
1121,N#Cc1ccccc1C#N,128.134000,1.429960,47.580000,0.000000,0.600000,10.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,2.000000
1126,CCC(C)C,72.151000,2.052400,0.000000,1.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
